pp[29,5]	848001	850000
pp[29,6]	850001	852000
pp[29,7]	852001	854000
pp[29,8]	854001	856000
pp[29,9]	856001	858000
pp[29,10]	858001	860000
pp[29,11]	860001	862000
pp[29,12]	862001	864000
pp[29,13]	864001	866000
pp[29,14]	866001	868000
pp[29,15]	868001	870000
pp[30,1]	870001	872000
pp[30,2]	872001	874000
pp[30,3]	874001	876000
pp[30,4]	876001	878000
pp[30,5]	878001	880000
pp[30,6]	880001	882000
pp[30,7]	882001	884000
pp[30,8]	884001	886000
pp[30,9]	886001	888000
pp[30,10]	888001	890000
pp[30,11]	890001	892000
pp[30,12]	892001	894000
pp[30,13]	894001	896000
pp[30,14]	896001	898000
pp[30,15]	898001	900000
pp[31,1]	900001	902000
pp[31,2]	902001	904000
pp[31,3]	904001	906000
pp[31,4]	906001	908000
pp[31,5]	908001	910000
pp[31,6]	910001	912000
pp[31,7]	912001	914000
pp[31,8]	914001	916000
pp[31,9]	916001	918000
pp[31,10]	918001	920000
pp[31,11]	920001	922000
pp[31,12]	922001	924000
pp[31,13]	924001	926000
pp[31,14]	926001	928000
pp[31,15]	928001	930000
pp[32,1]	930001	932000
pp[32,2]	932001	934000
pp[32,3]	934001	936000
pp[32,4]	936001	938000
pp[32,5]	938001	940000
pp[32,6]	940001	942000
pp[32,7]	942001	944000
pp[32,8]	944001	946000
pp[32,9]	946001	948000
pp[32,10]	948001	950000
pp[32,11]	950001	952000
pp[32,12]	952001	954000
pp[32,13]	954001	956000
pp[32,14]	956001	958000
pp[32,15]	958001	960000
pp[33,1]	960001	962000
pp[33,2]	962001	964000
pp[33,3]	964001	966000
pp[33,4]	966001	968000
pp[33,5]	968001	970000
pp[33,6]	970001	972000
pp[33,7]	972001	974000
pp[33,8]	974001	976000
pp[33,9]	976001	978000
pp[33,10]	978001	980000
pp[33,11]	980001	982000
pp[33,12]	982001	984000
pp[33,13]	984001	986000
pp[33,14]	986001	988000
pp[33,15]	988001	990000
pp[34,1]	990001	992000
pp[34,2]	992001	994000
pp[34,3]	994001	996000
pp[34,4]	996001	998000
pp[34,5]	998001	1000000
pp[34,6]	1000001	1002000
pp[34,7]	1002001	1004000
pp[34,8]	1004001	1006000
pp[34,9]	1006001	1008000
pp[34,10]	1008001	1010000
pp[34,11]	1010001	1012000
pp[34,12]	1012001	1014000
pp[34,13]	1014001	1016000
pp[34,14]	1016001	1018000
pp[34,15]	1018001	1020000
pp[35,1]	1020001	1022000
pp[35,2]	1022001	1024000
pp[35,3]	1024001	1026000
pp[35,4]	1026001	1028000
pp[35,5]	1028001	1030000
pp[35,6]	1030001	1032000
pp[35,7]	1032001	1034000
pp[35,8]	1034001	1036000
pp[35,9]	1036001	1038000
pp[35,10]	1038001	1040000
pp[35,11]	1040001	1042000
pp[35,12]	1042001	1044000
pp[35,13]	1044001	1046000
pp[35,14]	1046001	1048000
pp[35,15]	1048001	1050000
pp[36,1]	1050001	1052000
pp[36,2]	1052001	1054000
pp[36,3]	1054001	1056000
pp[36,4]	1056001	1058000
pp[36,5]	1058001	1060000
pp[36,6]	1060001	1062000
pp[36,7]	1062001	1064000
